,Niger
7162,90000
7163,90000
7164,90000
7165,90000
7166,90000
7167,90000
7168,90000
7169,90000
7170,90000
7171,90000
7172,90000
7173,90000
7174,90000
7175,90000
7176,90000
7177,90000
7178,90000
7179,90000
7180,90000
7181,90000
7182,90000
7183,90000
7184,90000
7185,90000
7186,90000
7187,90000
7188,90000
7189,90000
7190,90000
7191,90000
7192,90000
7193,90000
7194,90000
7195,90000
7196,90000
7197,90000
7198,90000
7199,90000
7200,90000
7201,90000
7202,90000
7203,90000
7204,90000
7205,90000
7206,90000
7207,90000
7208,90000
7209,90000
7210,90000
7211,90000
7212,90000
7213,90000
7214,90000
7215,90000
7216,90000
7217,90000
7218,90000
7219,90000
7220,90000
7221,90000
7222,90000
7223,90000
7224,90000
7225,90000
7226,90000
7227,90000
7228,90000
7229,90000
7230,90000
7231,90000
7232,90000
7233,90000
7234,90000
7235,90000
7236,90000
7237,90000
7238,90000
7239,90000
7240,90000
7241,90000
7242,90000
7243,90000
7244,90000
7245,90000
7246,90000
7247,90000
7248,90000
7249,90000
7250,90000
7251,90000
7252,90000
7253,90000
7254,90000
7255,90000
7256,90000
7257,90000
7258,90000
7259,90000
7260,90000
7261,90000
7262,90000
7263,90000
7264,90000
7265,90000
7266,90000
7267,90000
7268,90000
7269,90000
7270,90000
7271,90000
7272,90000
7273,90000
7274,90000
7275,90000
7276,90000
7277,90000
7278,90000
7279,90000
7280,90000
7281,90000
7282,90000
7283,90000
7284,90000
7285,90000
7286,90000
7287,90000
7288,90000
7289,90000
7290,90000
7291,90000
7292,90000
7293,90000
7294,90000
7295,90000
7296,90000
7297,90000
7298,90000
7299,90000
7300,90000
7301,90000
7302,90000
7303,90000
7304,90000
7305,90000
7306,90000
7307,90000
7308,90000
7309,90000
7310,90000
7311,90000
7312,90000
7313,90000
7314,90000
7315,90000
7316,90000
7317,90000
7318,90000
7319,90000
7320,90000
7321,90000
7322,90000
7323,90000
7324,90000
7325,90000
7326,90000
7327,90000
7328,90000
7329,90000
7330,90000
7331,90000
7332,90000
7333,90000
7334,90000
7335,90000
7336,90000
7337,90000
7338,90000
7339,90000
7340,90000
7341,90000
7342,90000
7343,90000
7344,90000
7345,90000
7346,90000
7347,90000
7348,90000
7349,90000
7350,90000
7351,90000
7352,90000
7353,90000
7354,90000
7355,90000
7356,90000
7357,90000
7358,90000
7359,90000
7360,90000
7361,90000
7362,90000
7363,90000
7364,90000
7365,90000
7366,90000
7367,90000
7368,90000
7369,90000
7370,90000
7371,90000
7372,90000
7373,90000
7374,90000
7375,90000
7376,90000
7377,90000
7378,90000
7379,90000
7380,90000
7381,90000
7382,90000
7383,90000
7384,90000
7385,90000
7386,90000
7387,90000
7388,90000
7389,90000
7390,90000
7391,90000
7392,90000
7393,90000
7394,90000
7395,90000
7396,90000
7397,90000
7398,90000
7399,90000
7400,90000
7401,90000
7402,90000
7403,90000
7404,90000
7405,90000
7406,90000
7407,90000
7408,90000
7409,90000
7410,90000
7411,90000
7412,90000
7413,90000
7414,90000
7415,90000
7416,90000
7417,90000
7418,90000
7419,90000
7420,90000
7421,90000
7422,90000
7423,90000
7424,90000
7425,90000
7426,90000
7427,90000
7428,90000
7429,90000
7430,90000
7431,90000
7432,90000
7433,90000
7434,90000
7435,90000
7436,90000
7437,90000
7438,90000
7439,90000
7440,90000
7441,90000
7442,90000
7443,90000
7444,90000
7445,90000
7446,90000
7447,90000
7448,90000
7449,90000
7450,90000
7451,90000
7452,90000
7453,90000
7454,90000
7455,90000
7456,90000
7457,90000
7458,90000
7459,90000
7460,90000
7461,90000
7462,90000
7463,90000
7464,90000
7465,90000
7466,90000
7467,90000
7468,90000
7469,90000
7470,90000
7471,90000
7472,90000
7473,90000
7474,90000
7475,90000
7476,90000
7477,90000
7478,90000
7479,90000
7480,90000
7481,90000
7482,90000
7483,90000
7484,90000
7485,90000
7486,90000
7487,90000
7488,90000
7489,90000
7490,90000
7491,90000
7492,90000
7493,90000
7494,90000
7495,90000
7496,90000
7497,90000
7498,90000
7499,90000
7500,90000
7501,90000
7502,90000
7503,90000
7504,90000
7505,90000
7506,90000
7507,90000
7508,90000
7509,90000
7510,90000
7511,90000
7512,90000
7513,90000
7514,90000
7515,90000
7516,90000
7517,90000
7518,90000
7519,90000
7520,90000
7521,90000
7522,90000
7523,90000
7524,90000
7525,90000
7526,90000
7527,90000
7528,90000
7529,90000
7530,90000
7531,90000
7532,90000
7533,90000
7534,90000
7535,90000
7536,90000
7537,90000
7538,90000
7539,90000
7540,90000
7541,90000
7542,90000
7543,90000
7544,90000
7545,90000
7546,90000
7547,90000
7548,90000
7549,90000
7550,90000
7551,90000
7552,90000
7553,90000
7554,90000
7555,90000
7556,90000
7557,90000
7558,90000
7559,90000
7560,90000
7561,90000
7562,90000
7563,90000
7564,90000
7565,90000
7566,90000
7567,90000
7568,90000
7569,90000
7570,90000
7571,90000
7572,90000
7573,90000
7574,90000
7575,90000
7576,90000
7577,90000
7578,90000
7579,90000
7580,90000
7581,90000
7582,90000
7583,90000
7584,90000
7585,90000
7586,90000
7587,90000
7588,90000
7589,90000
7590,90000
7591,90000
7592,90000
7593,90000
7594,90000
7595,90000
7596,90000
7597,90000
7598,90000
7599,90000
7600,90000
7601,90000
7602,90000
7603,90000
7604,90000
7605,90000
7606,90000
7607,90000
7608,90000
7609,90000
7610,90000
7611,90000
7612,90000
7613,90000
7614,90000
7615,90000
7616,90000
7617,90000
7618,90000
7619,90000
7620,90000
7621,90000
7622,90000
7623,90000
7624,90000
7625,90000
7626,90000
7627,90000
7628,90000
7629,90000
7630,90000
7631,90000
7632,90000
7633,90000
7634,90000
7635,90000
7636,90000
7637,90000
7638,90000
7639,90000
7640,90000
7641,90000
7642,90000
7643,90000
7644,90000
7645,90000
7646,90000
7647,90000
7648,90000
7649,90000
7650,90000
7651,90000
7652,90000
7653,90000
7654,90000
7655,90000
7656,90000
7657,90000
7658,90000
7659,90000
7660,90000
7661,90000
7662,90000
7663,90000
7664,90000
7665,90000
7666,90000
7667,90000
7668,90000
7669,90000
7670,90000
7671,90000
7672,90000
7673,90000
7674,90000
7675,90000
7676,90000
7677,90000
7678,90000
7679,90000
7680,90000
7681,90000
7682,90000
7683,90000
7684,90000
7685,90000
7686,90000
7687,90000
7688,90000
7689,90000
7690,90000
7691,90000
7692,90000
7693,90000
7694,90000
7695,90000
7696,90000
7697,90000
7698,90000
7699,90000
7700,90000
7701,90000
7702,90000
7703,90000
7704,90000
7705,90000
7706,90000
7707,90000
7708,90000
7709,90000
7710,90000
7711,90000
7712,90000
7713,90000
7714,90000
7715,90000
7716,90000
7717,90000
7718,90000
7719,90000
7720,90000
7721,90000
7722,90000
7723,90000
7724,90000
7725,90000
7726,90000
7727,90000
7728,90000
7729,90000
7730,90000
7731,90000
7732,90000
7733,90000
7734,90000
7735,90000
7736,90000
7737,90000
7738,90000
7739,90000
7740,90000
7741,90000
7742,90000
7743,90000
7744,90000
7745,90000
7746,90000
7747,90000
7748,90000
7749,90000
7750,90000
7751,90000
7752,90000
7753,90000
7754,90000
7755,90000
7756,90000
7757,90000
7758,90000
7759,90000
7760,90000
7761,90000
7762,90000
7763,90000
7764,90000
7765,90000
7766,90000
7767,90000
7768,90000
7769,90000
7770,90000
7771,90000
7772,90000
7773,90000
7774,90000
7775,90000
7776,90000
7777,90000
7778,90000
7779,90000
7780,90000
7781,90000
7782,90000
7783,90000
7784,90000
7785,90000
7786,90000
7787,90000
7788,90000
7789,90000
7790,90000
7791,90000
7792,90000
7793,90000
7794,90000
7795,90000
7796,90000
7797,90000
7798,90000
7799,90000
7800,90000
7801,90000
7802,90000
7803,90000
7804,90000
7805,90000
7806,90000
7807,90000
7808,90000
7809,90000
7810,90000
7811,90000
7812,90000
7813,90000
7814,90000
7815,90000
7816,90000
7817,90000
7818,90000
7819,90000
7820,90000
7821,90000
7822,90000
7823,90000
7824,90000
7825,90000
7826,90000
7827,90000
7828,90000
7829,90000
7830,90000
7831,90000
7832,90000
7833,90000
7834,90000
7835,90000
7836,90000
7837,90000
7838,90000
7839,90000
7840,90000
7841,90000
7842,90000
7843,90000
7844,90000
7845,90000
7846,90000
7847,90000
7848,90000
7849,90000
7850,90000
7851,90000
7852,90000
7853,90000
7854,90000
7855,90000
7856,90000
7857,90000
7858,90000
7859,90000
7860,90000
7861,90000
7862,90000
7863,90000
7864,90000
7865,90000
7866,90000
7867,90000
7868,90000
7869,90000
7870,90000
7871,90000
7872,90000
7873,90000
7874,90000
7875,90000
7876,90000
7877,90000
7878,90000
7879,90000
7880,90000
7881,90000
7882,90000
7883,90000
7884,90000
7885,90000
7886,90000
7887,90000
7888,90000
7889,90000
7890,90000
7891,90000
7892,90000
7893,90000
7894,90000
7895,90000
7896,90000
7897,90000
7898,90000
7899,90000
7900,90000
7901,90000
7902,90000
7903,90000
7904,90000
7905,90000
7906,90000
7907,90000
7908,90000
7909,90000
7910,90000
7911,90000
7912,90000
7913,90000
7914,90000
7915,90000
7916,90000
7917,90000
7918,90000
7919,90000
7920,90000
7921,90000
7922,90000
7923,90000
7924,90000
7925,90000
7926,90000
7927,90000
7928,90000
7929,90000
7930,90000
7931,90000
7932,90000
7933,90000
7934,90000
7935,90000
7936,90000
7937,90000
7938,90000
7939,90000
7940,90000
7941,90000
7942,90000
7943,90000
7944,90000
7945,90000
7946,90000
7947,90000
7948,90000
7949,90000
7950,90000
7951,90000
7952,90000
7953,90000
7954,90000
7955,90000
7956,90000
7957,90000
7958,90000
7959,90000
7960,90000
7961,90000
7962,90000
7963,90000
7964,90000
7965,90000
7966,90000
7967,90000
7968,90000
7969,90000
7970,90000
7971,90000
7972,90000
7973,90000
7974,90000
7975,90000
7976,90000
7977,90000
7978,90000
7979,90000
7980,90000
7981,90000
7982,90000
7983,90000
7984,90000
7985,90000
7986,90000
7987,90000
7988,90000
7989,90000
7990,90000
7991,90000
7992,90000
7993,90000
7994,90000
7995,90000
7996,90000
7997,90000
7998,90000
7999,90000
8000,90000
8001,90000
8002,90000
8003,90000
8004,90000
8005,90000
8006,90000
8007,90000
8008,90000
8009,90000
8010,90000
8011,90000
8012,90000
8013,90000
8014,90000
8015,90000
8016,90000
8017,90000
8018,90000
8019,90000
8020,90000
8021,90000
8022,90000
8023,90000
8024,90000
8025,90000
8026,90000
8027,90000
8028,90000
8029,90000
8030,90000
8031,90000
8032,90000
8033,90000
8034,90000
8035,90000
8036,90000
8037,90000
8038,90000
8039,90000
8040,90000
8041,90000
8042,90000
8043,90000
8044,90000
8045,90000
8046,90000
8047,90000
8048,90000
8049,90000
8050,90000
8051,90000
8052,90000
8053,90000
8054,90000
8055,90000
8056,90000
8057,90000
8058,90000
8059,90000
8060,90000
8061,90000
8062,90000
8063,90000
8064,90000
8065,90000
8066,90000
8067,90000
8068,90000
8069,90000
8070,90000
8071,90000
8072,90000
8073,90000
8074,90000
8075,90000
8076,90000
8077,90000
8078,90000
8079,90000
8080,90000
8081,90000
8082,90000
8083,90000
8084,90000
8085,90000
8086,90000
8087,90000
8088,90000
8089,90000
8090,90000
8091,90000
8092,90000
8093,90000
8094,90000
8095,90000
8096,90000
8097,90000
8098,90000
8099,90000
8100,90000
8101,90000
8102,90000
8103,90000
8104,90000
8105,90000
8106,90000
8107,90000
8108,90000
8109,90000
8110,90000
8111,90000
8112,90000
8113,90000
8114,90000
8115,90000
8116,90000
8117,90000
8118,90000
8119,90000
8120,90000
8121,90000
8122,90000
8123,90000
8124,90000
8125,90000
8126,90000
8127,90000
8128,90000
8129,90000
8130,90000
8131,90000
8132,90000
8133,90000
8134,90000
8135,90000
8136,90000
8137,90000
8138,90000
8139,90000
8140,90000
8141,90000
8142,90000
8143,90000
8144,90000
8145,90000
8146,90000
8147,90000
8148,90000
8149,90000
8150,90000
8151,90000
8152,90000
8153,90000
8154,90000
8155,90000
8156,90000
8157,90000
8158,90000
8159,90000
8160,90000
8161,90000
8162,90000
8163,90000
8164,90000
8165,90000
8166,90000
8167,90000
8168,90000
8169,90000
8170,90000
8171,90000
8172,90000
8173,90000
8174,90000
8175,90000
8176,90000
8177,90000
8178,90000
8179,90000
8180,90000
8181,90000
8182,90000
8183,90000
8184,90000
8185,90000
8186,90000
8187,90000
8188,90000
8189,90000
8190,90000
8191,90000
8192,90000
8193,90000
8194,90000
8195,90000
8196,90000
8197,90000
8198,90000
8199,90000
8200,90000
8201,90000
8202,90000
8203,90000
8204,90000
8205,90000
8206,90000
8207,90000
8208,90000
8209,90000
8210,90000
8211,90000
8212,90000
8213,90000
8214,90000
8215,90000
8216,90000
8217,90000
8218,90000
8219,90000
8220,90000
8221,90000
8222,90000
8223,90000
8224,90000
8225,90000
8226,90000
8227,90000
8228,90000
8229,90000
8230,90000
8231,90000
8232,90000
8233,90000
8234,90000
8235,90000
8236,90000
8237,90000
8238,90000
8239,90000
8240,90000
8241,90000
8242,90000
8243,90000
8244,90000
8245,90000
8246,90000
8247,90000
8248,90000
8249,90000
8250,90000
8251,90000
8252,90000
8253,90000
8254,90000
8255,90000
8256,90000
8257,90000
8258,90000
8259,90000
8260,90000
8261,90000
8262,90000
8263,90000
8264,90000
8265,90000
8266,90000
8267,90000
8268,90000
8269,90000
8270,90000
8271,90000
8272,90000
8273,90000
8274,90000
8275,90000
8276,90000
8277,90000
8278,90000
8279,90000
8280,90000
8281,90000
8282,90000
8283,90000
8284,90000
8285,90000
8286,90000
8287,90000
8288,90000
8289,90000
8290,90000
8291,90000
8292,90000
8293,90000
8294,90000
8295,90000
8296,90000
8297,90000
8298,90000
8299,90000
8300,90000
8301,90000
8302,90000
8303,90000
8304,90000
8305,90000
8306,90000
8307,90000
8308,90000
8309,90000
8310,90000
8311,90000
8312,90000
8313,90000
8314,90000
8315,90000
8316,90000
8317,90000
8318,90000
8319,90000
8320,90000
8321,90000
8322,90000
8323,90000
8324,90000
8325,90000
8326,90000
8327,90000
8328,90000
8329,90000
8330,90000
8331,90000
8332,90000
8333,90000
8334,90000
8335,90000
8336,90000
8337,90000
8338,90000
8339,90000
8340,90000
8341,90000
8342,90000
8343,90000
8344,90000
8345,90000
8346,90000
8347,90000
8348,90000
8349,90000
8350,90000
8351,90000
8352,90000
8353,90000
8354,90000
8355,90000
8356,90000
8357,90000
8358,90000
8359,90000
8360,90000
8361,90000
8362,90000
8363,90000
8364,90000
8365,90000
8366,90000
8367,90000
8368,90000
8369,90000
8370,90000
8371,90000
8372,90000
8373,90000
8374,90000
8375,90000
8376,90000
8377,90000
8378,90000
8379,90000
8380,90000
8381,90000
8382,90000
8383,90000
8384,90000
8385,90000
8386,90000
8387,90000
8388,90000
8389,90000
8390,90000
8391,90000
8392,90000
8393,90000
8394,90000
8395,90000
8396,90000
8397,90000
8398,90000
8399,90000
8400,90000
8401,90000
8402,90000
8403,90000
8404,90000
8405,90000
8406,90000
8407,90000
8408,90000
8409,90000
8410,90000
8411,90000
8412,90000
8413,90000
8414,90000
8415,90000
8416,90000
8417,90000
8418,90000
8419,90000
8420,90000
8421,90000
8422,90000
8423,90000
8424,90000
8425,90000
8426,90000
8427,90000
8428,90000
8429,90000
8430,90000
8431,90000
8432,90000
8433,90000
8434,90000
8435,90000
8436,90000
8437,90000
8438,90000
8439,90000
8440,90000
8441,90000
8442,90000
8443,90000
8444,90000
8445,90000
8446,90000
8447,90000
8448,90000
8449,90000
8450,90000
8451,90000
8452,90000
8453,90000
8454,90000
8455,90000
8456,90000
8457,90000
8458,90000
8459,90000
8460,90000
8461,90000
8462,90000
8463,90000
8464,90000
8465,90000
8466,90000
8467,90000
8468,90000
8469,90000
8470,90000
8471,90000
8472,90000
8473,90000
8474,90000
8475,90000
8476,90000
8477,90000
8478,90000
8479,90000
8480,90000
8481,90000
8482,90000
8483,90000
8484,90000
8485,90000
8486,90000
8487,90000
8488,90000
8489,90000
8490,90000
8491,90000
8492,90000
8493,90000
8494,90000
8495,90000
8496,90000
8497,90000
8498,90000
8499,90000
8500,90000
8501,90000
8502,90000
8503,90000
8504,90000
8505,90000
8506,90000
8507,90000
8508,90000
8509,90000
8510,90000
8511,90000
8512,90000
8513,90000
8514,90000
8515,90000
8516,90000
8517,90000
8518,90000
8519,90000
8520,90000
8521,90000
8522,90000
8523,90000
8524,90000
8525,90000
8526,90000
8527,90000
8528,90000
8529,90000
8530,90000
8531,90000
8532,90000
8533,90000
8534,90000
8535,90000
8536,90000
8537,90000
8538,90000
8539,90000
8540,90000
8541,90000
8542,90000
8543,90000
8544,90000
8545,90000
8546,90000
8547,90000
8548,90000
8549,90000
8550,90000
8551,90000
8552,90000
8553,90000
8554,90000
8555,90000
8556,90000
8557,90000
8558,90000
8559,90000
8560,90000
8561,90000
8562,90000
8563,90000
8564,90000
8565,90000
8566,90000
8567,90000
8568,90000
8569,90000
8570,90000
8571,90000
8572,90000
8573,90000
8574,90000
8575,90000
8576,90000
8577,90000
8578,90000
8579,90000
8580,90000
8581,90000
8582,90000
8583,90000
8584,90000
8585,90000
8586,90000
8587,90000
8588,90000
8589,90000
8590,90000
8591,90000
8592,90000
8593,90000
8594,90000
8595,90000
8596,90000
8597,90000
8598,90000
8599,90000
8600,90000
8601,90000
8602,90000
8603,90000
8604,90000
8605,90000
8606,90000
8607,90000
8608,90000
8609,90000
8610,90000
8611,90000
8612,90000
8613,90000
8614,90000
8615,90000
8616,90000
8617,90000
8618,90000
8619,90000
8620,90000
8621,90000
8622,90000
8623,90000
8624,90000
8625,90000
8626,90000
8627,90000
8628,90000
8629,90000
8630,90000
8631,90000
8632,90000
8633,90000
8634,90000
8635,90000
8636,90000
8637,90000
8638,90000
8639,90000
8640,90000
8641,90000
8642,90000
8643,90000
8644,90000
8645,90000
8646,90000
8647,90000
8648,90000
8649,90000
8650,90000
8651,90000
8652,90000
8653,90000
8654,90000
8655,90000
8656,90000
8657,90000
8658,90000
8659,90000
8660,90000
8661,90000
8662,90000
8663,90000
8664,90000
8665,90000
8666,90000
8667,90000
8668,90000
8669,90000
8670,90000
8671,90000
8672,90000
8673,90000
8674,90000
8675,90000
8676,90000
8677,90000
8678,90000
8679,90000
8680,90000
8681,90000
8682,90000
8683,90000
8684,90000
8685,90000
8686,90000
8687,90000
8688,90000
8689,90000
8690,90000
8691,90000
8692,90000
8693,90000
8694,90000
8695,90000
8696,90000
8697,90000
8698,90000
8699,90000
8700,90000
8701,90000
8702,90000
8703,90000
8704,90000
8705,90000
8706,90000
8707,90000
8708,90000
8709,90000
8710,90000
8711,90000
8712,90000
8713,90000
8714,90000
8715,90000
8716,90000
8717,90000
8718,90000
8719,90000
8720,90000
8721,90000
8722,90000
8723,90000
8724,90000
8725,90000
8726,90000
8727,90000
8728,90000
8729,90000
8730,90000
8731,90000
8732,90000
8733,90000
8734,90000
8735,90000
8736,90000
8737,90000
8738,90000
8739,90000
8740,90000
8741,90000
8742,90000
8743,90000
8744,90000
8745,90000
8746,90000
8747,90000
8748,90000
8749,90000
8750,90000
8751,90000
8752,90000
8753,90000
8754,90000
8755,90000
8756,90000
8757,90000
8758,90000
8759,90000
